Fecha,IP,Tipo de Ataque,Detalle,Accion Tomada
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:07,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.16,Escaneo de puertos,Intento de conexión a 527 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.16,Escaneo de puertos,Intento de conexión a 528 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.16,Escaneo de puertos,Intento de conexión a 528 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.16,Escaneo de puertos,Intento de conexión a 529 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.16,Escaneo de puertos,Intento de conexión a 530 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.16,Escaneo de puertos,Intento de conexión a 531 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.16,Escaneo de puertos,Intento de conexión a 532 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.16,Escaneo de puertos,Intento de conexión a 533 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.16,Escaneo de puertos,Intento de conexión a 534 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.16,Escaneo de puertos,Intento de conexión a 535 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.16,Escaneo de puertos,Intento de conexión a 536 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.16,Escaneo de puertos,Intento de conexión a 537 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.16,Escaneo de puertos,Intento de conexión a 537 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.16,Escaneo de puertos,Intento de conexión a 537 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.1,Escaneo de puertos,Intento de conexión a 11 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.1,Escaneo de puertos,Intento de conexión a 11 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.1,Escaneo de puertos,Intento de conexión a 11 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.1,Escaneo de puertos,Intento de conexión a 11 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.1,Escaneo de puertos,Intento de conexión a 11 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.1,Escaneo de puertos,Intento de conexión a 11 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.1,Escaneo de puertos,Intento de conexión a 11 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.1,Escaneo de puertos,Intento de conexión a 11 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.1,Escaneo de puertos,Intento de conexión a 11 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.1,Escaneo de puertos,Intento de conexión a 11 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.1,Escaneo de puertos,Intento de conexión a 11 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.1,Escaneo de puertos,Intento de conexión a 11 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.16,Escaneo de puertos,Intento de conexión a 537 puertos,Monitoreo activado
2025-08-26 19:53:08,192.168.100.16,Escaneo de puertos,Intento de conexión a 537 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 537 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 537 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 538 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 539 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 540 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 541 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 542 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 543 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 544 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 544 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 545 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 546 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 547 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 548 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 549 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 550 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 551 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 552 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 553 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 554 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 555 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 556 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 557 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:10,192.168.100.16,Escaneo de puertos,Intento de conexión a 558 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 559 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 560 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 561 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 562 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 563 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 564 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 565 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 566 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 567 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 568 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 569 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 570 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 571 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 572 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 573 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 574 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 575 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 576 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 577 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 578 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 579 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 580 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 581 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 582 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 583 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 584 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 585 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 586 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 587 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 588 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 589 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 590 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 591 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.16,Escaneo de puertos,Intento de conexión a 592 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
2025-08-26 19:53:11,192.168.100.1,Escaneo de puertos,Intento de conexión a 12 puertos,Monitoreo activado
